"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"HVCN1";"HVCN1";0,99274290202181;5,0118471756149;12,2470755146855;1,89425668696268e-10;5,34066730322257e-06;13,9427208752949
"NXPH4";"NXPH4";0,90623904308004;5,07292989790089;11,4876812115043;5,55517517499318e-10;7,58730057226065e-06;12,9986929911679
"SLC7A5";"SLC7A5";0,814655464804346;6,30452423511553;11,1393778981084;9,26762771653016e-10;7,58730057226065e-06;12,6147447403569
"CDHR5";"CDHR5";0,687077793802183;6,01397189604897;11,039005757579;1,07644187731583e-09;7,58730057226065e-06;12,4695114774713
"LOC105372403";"LOC105372403";0,900671438222521;5,82806941458711;10,499599777729;2,44969022543779e-09;9,36916512798562e-06;11,6709018761501
"SCT";"SCT";0,691054043539394;5,89464829666303;10,4788008012823;2,53015408708351e-09;9,36916512798562e-06;11,6428324096067
"RNF126";"RNF126";0,787040631316051;6,25254106497952;10,4151194109189;2,79412883305921e-09;9,36916512798562e-06;11,5489093039878
"MIR642A";"MIR642A";0,977854217742807;5,29165378745665;10,282846303076;3,43855968758015e-09;9,36916512798562e-06;11,3140063375634
"MIR642B";"MIR642B";0,977854217742807;5,29165378745665;10,282846303076;3,43855968758015e-09;9,36916512798562e-06;11,3140063375634
"LOC105376629";"LOC105376629";1,11671617440673;4,88008912103181;10,2378731871135;3,69155613941724e-09;9,36916512798562e-06;11,1623257580254
"NCAM2";"NCAM2";-1,13583808017097;4,26031444251382;-10,1598681508025;4,1775087005493e-09;9,36916512798562e-06;10,9014759763216
"LOC105371399";"LOC105371399";0,940008074591313;6,28093369244524;10,1333626998994;4,35745829791749e-09;9,36916512798562e-06;11,117015126117
"LOC102724467";"LOC102724467";0,940008074591313;6,28093369244524;10,1333626998994;4,35745829791749e-09;9,36916512798562e-06;11,117015126117
"METRNL";"METRNL";1,05690266590309;5,0278459737088;10,0923044629359;4,65234843554652e-09;9,36916512798562e-06;10,9879856396123
"LOC105369174";"LOC105369174";0,772812545366798;5,49507435496111;9,96628732308977;5,6946669003797e-09;9,57971534560464e-06;10,8471918166334
"LOC105378948";"LOC105378948";0,772812545366798;5,49507435496111;9,96628732308977;5,6946669003797e-09;9,57971534560464e-06;10,8471918166334
"ZBTB17";"ZBTB17";0,605757290526838;5,59399648420318;9,95746357723006;5,77623469090157e-09;9,57971534560464e-06;10,8387520831587
"LOC105371400";"LOC105371400";0,937888786205703;5,76611297289353;9,87077816201817;6,6454861145593e-09;1,0409046417438e-05;10,7020755881774
"LOC105369979";"LOC105369979";1,39940816685605;4,85157247483699;9,83137688739808;7,08470938159365e-09;1,05129629634027e-05;10,4897322211422
"CA5A";"CA5A";0,90323107180024;4,37034383767606;9,70215676534703;8,75026126889706e-09;1,23352433107642e-05;10,2213758686916
"PIK3CD-AS2";"PIK3CD-AS2";0,796813931614925;5,16911537438172;9,66644174668542;9,27925332200613e-09;1,24580603886019e-05;10,3573363267425
"C10orf10";"C10orf10";-0,783350237853591;4,53808003869205;-9,5606043745935;1,10518207512534e-08;1,416341064822e-05;10,1305853624383
"LOC105372824";"LOC105372824";0,782215640798441;5,34885786426444;9,40908812153059;1,4227051047368e-08;1,64784316162663e-05;9,95612159678378
"LOC729164";"LOC729164";-1,19550166769859;3,39466201142633;-9,38861032517801;1,4724109384598e-08;1,64784316162663e-05;9,17628217720042
"IRF7";"IRF7";0,701047204580179;6,18063684316128;9,37087867027044;1,51691291360283e-08;1,64784316162663e-05;9,90033938651703
"RNF223";"RNF223";0,827257973551884;5,05367673980624;9,36943597896083;1,52059483914444e-08;1,64784316162663e-05;9,87279656687233
"CELF5";"CELF5";0,798454502889734;4,65011728643941;9,34738034967643;1,57805793303252e-08;1,64784316162663e-05;9,7805788841739
"TGIF1";"TGIF1";0,677038330567042;5,37262206716223;9,09428855013582;2,42549078568957e-08;2,32444153669464e-05;9,43993130139116
"LOC101927094";"LOC101927094";0,677038330567042;5,37262206716223;9,09428855013582;2,42549078568957e-08;2,32444153669464e-05;9,43993130139116
"SHMT2";"SHMT2";0,639331937207858;5,2018576002317;9,06456169479829;2,55239100694199e-08;2,32444153669464e-05;9,38824421391769
"S100Z";"S100Z";-1,50363569995314;2,89917862042172;-9,06378885416458;2,55578093344449e-08;2,32444153669464e-05;7,92657885707792
"GIPR";"GIPR";0,634895102191191;6,14271811779018;8,96184792252251;3,04673729124205e-08;2,68436597466494e-05;9,21631568796064
"MANEA-AS1";"MANEA-AS1";0,726742721144746;6,09603807415429;8,83265033777487;3,81374377348053e-08;3,13520442738185e-05;8,99594208183239
"MANEA";"MANEA";0,726742721144746;6,09603807415429;8,83265033777487;3,81374377348053e-08;3,13520442738185e-05;8,99594208183239
"IGHA1";"IGHA1";1,94015214156362;3,7768531165096;8,82101597769464;3,89203926219638e-08;3,13520442738185e-05;7,98396893577026
"SLC29A4";"SLC29A4";0,999806910254749;4,93296320497775;8,78417939918554;4,15116023074434e-08;3,25105032071128e-05;8,89704819925316
"ELL2";"ELL2";0,567779570114087;5,21649838979049;8,6743246671916;5,03602285096864e-08;3,79245004902733e-05;8,72789344376281
"STAT5A";"STAT5A";0,520188507125928;5,79114013656223;8,65658844687739;5,19634931506665e-08;3,79245004902733e-05;8,69283929226185
"ADAMTS1";"ADAMTS1";-0,712553604201175;3,96467023027572;-8,65121175886886;5,24599389629233e-08;3,79245004902733e-05;8,53320303748553
"TNIP2";"TNIP2";0,499417914409384;5,93933543056332;8,52746431453101;6,53596136845406e-08;4,60687237055484e-05;8,46573790759199
"AGO2";"AGO2";0,578354235484732;5,18619113087488;8,49541405508924;6,9211316658371e-08;4,67762062414814e-05;8,41807002742399
"LOC105379097";"LOC105379097";0,592658079107632;6,4511352045043;8,49162911859274;6,96815160013555e-08;4,67762062414814e-05;8,4023779924751
"LOC101928215";"LOC101928215";0,903643760533311;5,06329544453501;8,46605227051236;7,29472413156951e-08;4,78296400384816e-05;8,3620776550118
"TM6SF1";"TM6SF1";0,993242606411852;4,97100714575865;8,43395217322802;7,72724863995222e-08;4,92721508529651e-05;8,29944224244578
"DYNLRB2";"DYNLRB2";-0,705412700273301;5,27135645929616;-8,42417300576798;7,86425050856008e-08;4,92721508529651e-05;8,29271350388516
"LOC105370931";"LOC105370931";0,967555223354349;4,47206147342652;8,38999157795288;8,36329218617918e-08;5,12597086732904e-05;8,1507809565649
"KPNB1";"KPNB1";0,523516690003713;6,30118675688609;8,35945061332707;8,83703831834139e-08;5,30109485845355e-05;8,16765077546066
"SLA";"SLA";0,685180691286807;4,55534658277779;8,32753172448118;9,36206717918532e-08;5,49904420937398e-05;8,0897023807381
"MATN1-AS1";"MATN1-AS1";0,715455763723907;6,56898518140993;8,28071961236694;1,01914415008652e-07;5,86403064643658e-05;8,02821834245974
"ACSF3";"ACSF3";0,641948449161027;4,61029446597253;8,25734706254396;1,06337728711532e-07;5,88969627233735e-05;7,97870333816163
"RCAN3";"RCAN3";0,634299069870131;5,64445590282122;8,25631055298017;1,06538451404272e-07;5,88969627233735e-05;7,98875029409034
"DOCK1";"DOCK1";-0,94713746670036;3,3484148015113;-8,15717506889104;1,27678976193058e-07;6,92265587459056e-05;7,29687310828607
"TNFRSF18";"TNFRSF18";0,592026527426706;5,83946481890118;8,1357545578078;1,32794100643204e-07;7,0641450444047e-05;7,76792522498609
"PQLC3";"PQLC3";0,673960710376468;6,10544002926862;8,11266409737927;1,3854707358472e-07;7,23369665305111e-05;7,72398039052502
"LOC100505585";"LOC100505585";0,91842198063334;4,59912045059468;8,04881419960073;1,55842793016947e-07;7,98878492058147e-05;7,60559601281557
"LOC101928253";"LOC101928253";0,53303757127094;6,35056997496711;8,00786429989416;1,6810293429076e-07;8,4633823739173e-05;7,53249398758744
"PMEPA1";"PMEPA1";0,707835268945221;5,08609102439425;7,98406715477222;1,75683870113927e-07;8,68987900700363e-05;7,51139781524444
"LOC390937";"LOC390937";0,86216319690327;4,71456513679677;7,9522737005569;1,86370070436364e-07;9,05951338945317e-05;7,44614716817694
"FOXP4-AS1";"FOXP4-AS1";0,737914621185936;5,78844758507903;7,90104707536195;2,05029920667667e-07;9,69684685049116e-05;7,3420827368711
"LOC105372691";"LOC105372691";0,735516516547419;6,22373539216416;7,89241560295143;2,08360196904071e-07;9,69684685049116e-05;7,32034877647938
"NPHP3";"NPHP3";0,59100757260653;6,65897497573703;7,88002717712838;2,13238456668246e-07;9,69684685049116e-05;7,29956750161144
"NPHP3-AS1";"NPHP3-AS1";0,59100757260653;6,65897497573703;7,88002717712838;2,13238456668246e-07;9,69684685049116e-05;7,29956750161144
"MATN1";"MATN1";0,669576907678267;6,02683906720106;7,84895897900249;2,26000912325902e-07;0,000100934413720979;7,24054845590018
"SLA2";"SLA2";0,585618634179578;5,5587152047122;7,84164348833298;2,29119758748054e-07;0,000100934413720979;7,23680437749418
"IFITM10";"IFITM10";0,634390474415503;4,91424695765292;7,81952165766129;2,38825715693402e-07;0,000103591572742458;7,21405216218273
"SHD";"SHD";1,07637071613899;4,38865970306095;7,80957429094269;2,43328275403357e-07;0,000103945415101852;7,1458354732431
"KLHDC4";"KLHDC4";0,931992567434047;5,36010324207502;7,79262196859595;2,51205638877735e-07;0,000105708832574908;7,15859795457896
"LOC105373818";"LOC105373818";-1,25537785307681;3,83402598511883;-7,72719144876392;2,84178426710849e-07;0,000116313577137862;6,90041649146038
"RAPGEF1";"RAPGEF1";0,493807757552294;4,79162704207322;7,72629970259527;2,84657615893895e-07;0,000116313577137862;7,0439968693668
"LOC105372760";"LOC105372760";-0,600501432660605;5,24954349362292;-7,70191168481252;2,98092973170033e-07;0,000120063332650799;6,98457670595582
"RAMP1";"RAMP1";0,769338476324676;4,23970613883409;7,68585376129528;3,07297020437136e-07;0,000122027214002882;6,91312530703581
"INPP5F";"INPP5F";0,548729571141538;4,80327175272142;7,64671882453271;3,30984086612901e-07;0,000129607851916169;6,89796163742375
"CENPU";"CENPU";0,554610153234437;6,77322787564064;7,62303541788066;3,46231427910042e-07;0,00013372121751364;6,8219695553439
"CCDC97";"CCDC97";0,603883617764456;5,80855292822834;7,60796925916713;3,56308474728642e-07;0,000135753528871613;6,79294397124225
"LOC105378514";"LOC105378514";0,60659298329914;6,84265853773284;7,59721295469325;3,63688589654637e-07;0,000136711043246621;6,77333976231834
"DNAH1";"DNAH1";0,611154529189018;5,83869047294365;7,58602196384588;3,7153537546969e-07;0,000136711043246621;6,75165191655127
"ZDHHC20";"ZDHHC20";0,6316429787175;4,91221018121054;7,58344295792542;3,73368458891601e-07;0,000136711043246621;6,78077080460721
"DPP4";"DPP4";-1,27395986356181;2,68387373526843;-7,56077340157308;3,89890489556629e-07;0,000138434402043633;5,81338541093692
"ACRC";"ACRC";0,8951581373163;4,27932918461247;7,55134297795833;3,96985156928558e-07;0,000138434402043633;6,66562372409808
"CXCR3";"CXCR3";0,8951581373163;4,27932918461247;7,55134297795833;3,96985156928558e-07;0,000138434402043633;6,66562372409808
"RNA5SP25";"RNA5SP25";1,14159141744527;5,93704033755461;7,55038231957948;3,97715349561407e-07;0,000138434402043633;6,69139161693847
"ANP32A-IT1";"ANP32A-IT1";0,77299639337513;4,56567660075056;7,52271915791992;4,1935046348939e-07;0,000144184963019754;6,66059361864325
"BMP8A";"BMP8A";0,634767939316843;4,86628506944804;7,51103150197586;4,28854583477978e-07;0,000145676218392507;6,64569588642833
"SERPINF2";"SERPINF2";1,02404832857516;3,77463322371581;7,49678707327783;4,40740481001417e-07;0,000147931394301833;6,37183212593717
"LOC105378275";"LOC105378275";-0,807497101100678;4,33893882963832;-7,48703056647527;4,49078167389613e-07;0,000148432065668539;6,59500876351139
"IL17C";"IL17C";0,495574151450357;5,78186504810395;7,48278008573966;4,52761497038177e-07;0,000148432065668539;6,55546143797382
"LOC101928719";"LOC101928719";0,530810822971197;5,91507621013398;7,46509173704883;4,68429165663933e-07;0,000150078317008283;6,51928841521844
"SELO";"SELO";0,530810822971197;5,91507621013398;7,46509173704883;4,68429165663933e-07;0,000150078317008283;6,51928841521844
"SSU72";"SSU72";-0,683012103920468;4,12219845904727;-7,39942673759183;5,31681761342092e-07;0,000168429613250325;6,41776071283914
"LOC105377307";"LOC105377307";0,565278389818246;7,516600297891;7,38432117009504;5,47446268840279e-07;0,000171496667818698;6,38008135662493
"LOC102724152";"LOC102724152";-0,907819957948819;3,96799793740865;-7,37246212700935;5,60161560046497e-07;0,000173551593669791;6,30140631302429
"ENTPD6";"ENTPD6";-0,727625228614325;4,34202352315899;-7,36657798305092;5,66583743051469e-07;0,00017363328316949;6,37374389450555
"LOC105373872";"LOC105373872";-1,05815102051015;3,55906824045142;-7,35336356565484;5,81286006796181e-07;0,000176223415866791;6,17217228196754
"LINC00266-3";"LINC00266-3";1,47141085948526;3,04453766017019;7,33688261325811;6,00178193674605e-07;0,000180015148855977;5,33055723193144
"LOC105377308";"LOC105377308";0,53226674299256;6,571650720104;7,32919558952413;6,09206288823252e-07;0,000180799601127187;6,25890333336854
"TNFRSF4";"TNFRSF4";0,54425307699533;5,45841620904401;7,30476247818932;6,38847573166081e-07;0,000187621546644214;6,22664965022831
"SSB";"SSB";0,453111332717478;5,69323833028852;7,22498867672936;7,46461434858447e-07;0,000216966326746382;6,06268811474298
"CLNK";"CLNK";-0,718777350858443;3,67288309095296;-7,1994440372522;7,84758564135329e-07;0,000218426558365596;5,94710295844529
"TRAJ5";"TRAJ5";0,672811614473845;4,76735278765635;7,1909309286349;7,97968912238645e-07;0,000218426558365596;6,04594927440287
"TRAJ4";"TRAJ4";0,672811614473845;4,76735278765635;7,1909309286349;7,97968912238645e-07;0,000218426558365596;6,04594927440287
"TRAJ3";"TRAJ3";0,672811614473845;4,76735278765635;7,1909309286349;7,97968912238645e-07;0,000218426558365596;6,04594927440287
"TRAJ2";"TRAJ2";0,672811614473845;4,76735278765635;7,1909309286349;7,97968912238645e-07;0,000218426558365596;6,04594927440287
"TRAJ1";"TRAJ1";0,672811614473845;4,76735278765635;7,1909309286349;7,97968912238645e-07;0,000218426558365596;6,04594927440287
"PHRF1";"PHRF1";0,395254073195679;6,45347743399863;7,14024655462803;8,81531457963724e-07;0,000238979787748358;5,89123652184337
"BAP1";"BAP1";0,698222801386804;5,96083649168857;7,12776697701932;9,03463286253314e-07;0,00024259279897739;5,86825727950993
"LOC101926889";"LOC101926889";-0,764433832452083;4,34352775411121;-7,11146721922202;9,32962215874159e-07;0,000245986760152442;5,89614369521451
"SMAD7";"SMAD7";0,483707232420202;4,94436891575252;7,11114644378117;9,33552647240948e-07;0,000245986760152442;5,88124851422812
"PPP3CB";"PPP3CB";0,477825325358039;6,61244355931194;7,0719658678108;1,00865884073561e-06;0,000259211263787402;5,75997601871659
"PPP3CB-AS1";"PPP3CB-AS1";0,477825325358039;6,61244355931194;7,0719658678108;1,00865884073561e-06;0,000259211263787402;5,75997601871659
"MIR1287";"MIR1287";-1,12003842251573;3,36164708070231;-7,07063211289515;1,01132294164057e-06;0,000259211263787402;5,54888184811125
"LOC105371495";"LOC105371495";0,643048123394546;6,56498245153131;7,0632646615853;1,02617075688918e-06;0,000260647372249851;5,74227320045614
"LOC105377296";"LOC105377296";1,09614859156232;4,41764746529464;7,05413074114181;1,0448922471975e-06;0,000262455306222039;5,77179841194921
"LOC100287036";"LOC100287036";0,471169411891092;5,22627745278713;7,05075216320043;1,05190641991524e-06;0,000262455306222039;5,74741982259003
"PDCD1";"PDCD1";0,620597199968639;4,24335297696708;7,03169526442146;1,09239253223314e-06;0,000270165921524397;5,73630913563396
"LOC105379185";"LOC105379185";0,561641798780852;5,09895543747294;7,02533613456416;1,10625833223289e-06;0,000271216064512818;5,70803495806495
"LOC101928668";"LOC101928668";0,897301519667351;5,59163997611199;6,97332704782047;1,22672431873839e-06;0,000298157460711295;5,58324761147299
"CYBA";"CYBA";0,499878685018817;5,52643624480356;6,9689832757393;1,23738084034229e-06;0,000298177054808636;5,56874204342048
"MIR151B";"MIR151B";0,646143650755784;4,50290797663038;6,94492562058138;1,29815948063264e-06;0,000307211636211801;5,57894042931244
"MIR342";"MIR342";0,646143650755784;4,50290797663038;6,94492562058138;1,29815948063264e-06;0,000307211636211801;5,57894042931244
"TRPM2-AS";"TRPM2-AS";1,48820458576877;4,59680609940037;6,94130827870056;1,30756176297851e-06;0,000307211636211801;5,55468997338227
"POLN";"POLN";0,484467882605523;6,38311044326084;6,91291639795685;1,38384792292628e-06;0,000322448002801517;5,44244269038509
"TBCD";"TBCD";0,514666484862283;4,80941029458372;6,9047476463775;1,40663825411777e-06;0,000325071794562266;5,48969932131552
"HAUS3";"HAUS3";0,512431138611671;7,23513207451737;6,88674997105113;1,4582302562953e-06;0,000331559224564432;5,40588465778239
"MIR4800";"MIR4800";0,512431138611671;7,23513207451737;6,88674997105113;1,4582302562953e-06;0,000331559224564432;5,40588465778239
"BRSK2";"BRSK2";0,53773962647792;5,65957036074846;6,86151222927369;1,53389232346942e-06;0,000345972481343175;5,35044143189188
"RUNX3";"RUNX3";0,536341614958813;5,57608883904907;6,85524891672299;1,55329054278882e-06;0,00034756725050308;5,34200792528798
"LINC01573";"LINC01573";0,432627085046637;5,64341772731246;6,82252922841687;1,65882986630468e-06;0,000368260230319639;5,27146587336358
"C19orf38";"C19orf38";0,406542595997905;5,72538506865423;6,81399565828116;1,68755527998246e-06;0,000371710418467386;5,2515461048657
"LOC101929270";"LOC101929270";0,428320980444879;5,78716627493401;6,80411019922893;1,72147493189146e-06;0,000376242358370138;5,22961620608877
"LOC105370382";"LOC105370382";0,771940945435739;4,53999856474275;6,78298831572644;1,79633102947464e-06;0,000389582746500061;5,266559994454
"TMEM72";"TMEM72";-0,770691452206877;4,45658319203805;-6,76695092003865;1,85540859713036e-06;0,000399323587690788;5,23357446386108
"LOC100996286";"LOC100996286";-1,52963850942587;2,73075100539223;-6,75765303322153;1,89057523986991e-06;0,000403809684188577;4,5494858376402
"HSPA2";"HSPA2";0,41029366750351;6,38168780991585;6,7397555468934;1,96021889162126e-06;0,00041243590619679;5,09618524280524
"PPP1R36";"PPP1R36";0,41029366750351;6,38168780991585;6,7397555468934;1,96021889162126e-06;0,00041243590619679;5,09618524280524
"LOC105376878";"LOC105376878";0,537836406060313;5,5406468927358;6,73175948804412;1,99218487725418e-06;0,000416056743920772;5,09745811309639
"LOC105373875";"LOC105373875";-1,8821044283496;2,88097370650072;-6,72308443025632;2,02747483467844e-06;0,000420313422712677;4,44785852025189
"PDXK";"PDXK";0,460052716774971;5,05780225580872;6,71225462843789;2,0724382510233e-06;0,000426498715688692;5,08912241685082
"LOC105372111";"LOC105372111";-1,34535015924664;2,67757708695918;-6,70197644027751;2,11606419894307e-06;0,000432321116123194;4,44863238703324
"LOC105373959";"LOC105373959";0,465614500669663;6,0658764296467;6,67638728038454;2,22884618588733e-06;0,000452086973848254;4,96812748331083
"FAM53B-AS1";"FAM53B-AS1";0,790390007703141;5,44328001480825;6,66688049496598;2,27231203181659e-06;0,000457611181607406;4,98260412890697
"LOC105371159";"LOC105371159";0,51670947935083;4,8297832844774;6,64758530641389;2,3632428061357e-06;0,000472547997703475;4,98134551093331
"LINC00304";"LINC00304";0,48462926423313;5,5374017533553;6,63513558134954;2,42389999835332e-06;0,00047575588997517;4,90218307593336
"LOC400558";"LOC400558";0,48462926423313;5,5374017533553;6,63513558134954;2,42389999835332e-06;0,00047575588997517;4,90218307593336
"MIR5787";"MIR5787";0,566066758930035;7,37948675247636;6,63391984439025;2,4299087804648e-06;0,00047575588997517;4,90363643937123
"SLC9C2";"SLC9C2";-1,73044653783908;3,68940047604133;-6,62443733537719;2,47730697936656e-06;0,000481690986043177;4,86488229291147
"MIR4674";"MIR4674";0,485312801426794;6,1830868898401;6,59992671801133;2,60429579570673e-06;0,000502914490850381;4,81272125132901
"VASH1";"VASH1";0,685383207052675;5,1876382248249;6,59483138565195;2,63152753248514e-06;0,000504716239801946;4,8507427816335
"LOC105371516";"LOC105371516";0,527890464721724;6,24527305379678;6,58676669097332;2,67523100940344e-06;0,000506348245713298;4,78609569517614
"CRELD2";"CRELD2";0,454671684805059;5,62830978595355;6,58477702583849;2,6861279716886e-06;0,000506348245713298;4,79517031631547
"LOC105374777";"LOC105374777";0,523897344339076;6,57940946458293;6,58336031372975;2,69391490590178e-06;0,000506348245713298;4,78329141199791
"MIR4645";"MIR4645";0,543744766802633;4,37846825717325;6,57710023171361;2,72860323529673e-06;0,000509471785536133;4,86604400639573
"ADAP1";"ADAP1";0,536207013700088;4,80912918337119;6,56996268625104;2,76871670552959e-06;0,000513560518392772;4,8287468207922
"HAS1";"HAS1";-0,432582923902435;4,77630362362246;-6,56047127888592;2,82300369735472e-06;0,000520207622504699;4,80268586122978
"LOC100506474";"LOC100506474";-1,34252367482273;3,92761738460855;-6,54918119836425;2,88901132873425e-06;0,000528914190924242;4,77254230992254
"TBPL1";"TBPL1";0,694685544440532;4,71001487401034;6,54240858977333;2,92936966697538e-06;0,000532842892843251;4,77910077585
"LOC105376245";"LOC105376245";-1,04944885147727;3,12604391522469;-6,53585992711396;2,96894678397596e-06;0,000536580036073194;4,48997747078888
"LOC101927913";"LOC101927913";0,495906093537985;6,52723431306542;6,52923484333474;3,00954735371328e-06;0,000540122679982622;4,67165096069196
"DRD4";"DRD4";0,73444461465522;4,34519082814399;6,52618165928514;3,028450601776e-06;0,000540122679982622;4,76601036860079
"LRRC16B";"LRRC16B";0,70888563961591;4,25277222564065;6,52336138702022;3,04602064684815e-06;0,000540122679982622;4,75861894005285
"MFF";"MFF";-0,546426704401834;4,87843678115674;-6,51031216573209;3,12869549120131e-06;0,000548480774787391;4,69525014267188
"ADCY3";"ADCY3";0,613779253995903;3,98712286664501;6,50978809832099;3,1320637277708e-06;0,000548480774787391;4,71809009119178
"SEPT2";"SEPT2";0,409107143133056;6,05783179683579;6,50295307417039;3,17633724348163e-06;0,000551529740492321;4,6156486034962
"TMEM265";"TMEM265";0,519955130134628;5,84180182035435;6,50107752071225;3,18859855643926e-06;0,000551529740492321;4,61550293485295
"PLEKHA2";"PLEKHA2";0,50290931198648;4,78989952310251;6,49066733009684;3,25754765505887e-06;0,000560020113333719;4,66867237098655
"LOC105374593";"LOC105374593";0,475475219095967;5,32776452839969;6,48668518162753;3,28432732655822e-06;0,000561201967545348;4,61173116470076
"LOC100294145";"LOC100294145";0,481248275473313;6,4473395227252;6,48228006411112;3,31421609462317e-06;0,000562897641998829;4,57464196991085
"GABPB2";"GABPB2";0,434513055283031;6,21823079420233;6,47902288461101;3,33649638602081e-06;0,000563288497649526;4,56616949751364
"MIR614";"MIR614";-0,643706204057264;4,12945248619249;-6,47597150286567;3,35750909467784e-06;0,000563461972710398;4,66698060035047
"AGRN";"AGRN";0,459370894050627;5,63111050406692;6,45942442693129;3,47385780512827e-06;0,000579538147679209;4,53827279559575
"LOC105371945";"LOC105371945";0,661194268841044;5,29972344553748;6,44764190139983;3,55923329944444e-06;0,000590288374379626;4,54270967006769
"LOC105370660";"LOC105370660";0,694874024665015;5,79909053525515;6,44195695845338;3,60119697267846e-06;0,000592382736197951;4,50350690521969
"PCGF5";"PCGF5";0,44301397459711;5,63844942268868;6,4402517204421;3,61388347258451e-06;0,000592382736197951;4,49988348777036
"FARP2";"FARP2";0,407109641790891;5,51527070791242;6,43343578533853;3,66505411710894e-06;0,000594619967133916;4,49080684304879
"CD82";"CD82";0,439863075609205;4,89511429539242;6,42945217236137;3,69530642326877e-06;0,000594619967133916;4,53770313635018
"ZNF750";"ZNF750";0,537718649031954;5,03208766246411;6,42751643779774;3,71009958592144e-06;0,000594619967133916;4,52213254778949
"LOC105371576";"LOC105371576";-1,12774642480973;3,2424511970323;-6,42725892238424;3,71207215220804e-06;0,000594619967133916;4,29931915006893
"SQSTM1";"SQSTM1";0,418902450439145;5,71769184536905;6,4242066894166;3,73553476261062e-06;0,000594619967133916;4,46315315653886
"MIR766";"MIR766";0,967767150287615;3,8098914822035;6,42180891769534;3,75407370893939e-06;0,000594619967133916;4,47726525797168
"LOC105374463";"LOC105374463";0,8373947758119;4,78144663502318;6,41334591881025;3,82026911015356e-06;0,000601724398277483;4,53156815332826
"LOC105374932";"LOC105374932";1,30981836371558;4,49716347846458;6,40094784427245;3,9194237122321e-06;0,000613912400792621;4,51354874085415
"FAM213B";"FAM213B";0,428718713495825;5,69417169290566;6,39000395323566;4,00915212210393e-06;0,000624497430555791;4,39496376959473
"HIF1A-AS2";"HIF1A-AS2";0,676719148306409;5,41257770561147;6,37809679838493;4,1091867422614e-06;0,000634597774720038;4,38999277132072
"NPHP3-ACAD11";"NPHP3-ACAD11";0,388345690613527;5,57966304270697;6,37694357694788;4,11901088081744e-06;0,000634597774720038;4,37298574469357
"C16orf72";"C16orf72";0,541621998431422;5,20951604850921;6,36505822448324;4,22168220434207e-06;0,000646881022115327;4,37956104551425
"NFKBIZ";"NFKBIZ";0,376515135743886;5,50072459771441;6,35625911845607;4,29938958205217e-06;0,00064857739017584;4,33587945998178
"KCTD11";"KCTD11";0,497839767223425;5,85138403000078;6,35369144378784;4,32234214664826e-06;0,00064857739017584;4,31270098061719
"TMEM95";"TMEM95";0,497839767223425;5,85138403000078;6,35369144378784;4,32234214664826e-06;0,00064857739017584;4,31270098061719
"LOC105378482";"LOC105378482";0,690219622162884;4,47860777106436;6,35336150127346;4,32530066010806e-06;0,00064857739017584;4,42266030446363
"PEX16";"PEX16";0,454280030967692;6,03960081040861;6,3508628252501;4,34777352426878e-06;0,00064857739017584;4,30376777135525
"ZBTB7A";"ZBTB7A";0,367588479027178;5,89340200199551;6,34332840809446;4,41626860341465e-06;0,000655327773708803;4,28972956424885
"VPS4A";"VPS4A";0,421641199929487;6,89322028174944;6,33006886992215;4,53952348724762e-06;0,000670090707850572;4,27082123430583
"PLEC";"PLEC";0,381220938308077;5,51211058885615;6,32246696719031;4,6117806620342e-06;0,000670636759764452;4,2621739834613
"RGCC";"RGCC";0,514462689705532;5,86446472025853;6,32231497678799;4,61323737539855e-06;0,000670636759764452;4,2499981540088
"ACVR1B";"ACVR1B";0,649041226222526;5,20492024873689;6,31921573802247;4,64304485610872e-06;0,000670636759764452;4,28793885088308
"MIR4269";"MIR4269";0,776001091279257;3,70856548764874;6,31808623160398;4,653957358701e-06;0,000670636759764452;4,26826226495712
"GNAI2";"GNAI2";0,448043773266303;6,69845693529419;6,317239497134;4,66215524274074e-06;0,000670636759764452;4,24090068025655
"TRIP4";"TRIP4";0,352227190775229;5,702300176174;6,30258188451399;4,80644884656772e-06;0,000685085608367713;4,2126540228099
"CCDC85C";"CCDC85C";0,44451631198531;6,04064847745345;6,30096391902848;4,82265605239703e-06;0,000685085608367713;4,20015114454776
"KIAA0101";"KIAA0101";0,386020331369559;6,63283294927983;6,29857977755926;4,84664073178196e-06;0,000685085608367713;4,20003999316246
"OTULIN";"OTULIN";0,522638220941317;4,66955208572139;6,29727714800264;4,85979717931271e-06;0,000685085608367713;4,2922449223959
"TXNDC15";"TXNDC15";0,390409027958073;6,6686897222504;6,29212045762783;4,91224145199032e-06;0,000689033509937389;4,18786154335058
"SKI";"SKI";0,450118198032681;6,01949088074644;6,28952404813407;4,93886762363083e-06;0,000689338781092315;4,17699668059908
"LOC101929622";"LOC101929622";-0,657250431627692;5,74668851709964;-6,28350448526986;5,00117162661336e-06;0,000691191337454593;4,1767101175575
"LOC102723701";"LOC102723701";-0,657250431627692;5,74668851709964;-6,28350448526986;5,00117162661336e-06;0,000691191337454593;4,1767101175575
"LOC101927254";"LOC101927254";-0,599228583412505;3,9943070928451;-6,27320584135804;5,10964919931096e-06;0,000702738778172552;4,26576883145995
"ARHGEF1";"ARHGEF1";0,528310665338981;6,14805166212806;6,26670353494563;5,17938461313334e-06;0,000708848725613482;4,12890870418607
