"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"LOC105369890";"LOC105369890";-0,5384293;2,838287;-3,243735;0,004283825;0,02101827;-1,992827
"VEZT";"VEZT";0,3006441;7,319952;3,243684;0,004284315;0,02101827;-2,589151
"LOC102467655";"LOC102467655";-2,010881;-0,1164756;-3,243604;0,004285084;0,02101838;-2,301874
"LOC105376395";"LOC105376395";0,432476;3,995278;3,243442;0,00428665;0,02102241;-2,224174
"THSD7B";"THSD7B";-1,686419;0,8466149;-3,243168;0,004289281;0,02103165;-1,985806
"BECN1";"BECN1";-0,1866484;5,168971;-3,242733;0,004293476;0,02104106;-2,589056
"MIR6781";"MIR6781";-0,1866484;5,168971;-3,242733;0,004293476;0,02104106;-2,589056
"CARS2";"CARS2";0,28534;6,820201;3,242671;0,004294072;0,02104106;-2,614348
"LMNTD2";"LMNTD2";0,2681023;6,506014;3,242582;0,004294931;0,02104106;-2,626467
"RASSF7";"RASSF7";0,2681023;6,506014;3,242582;0,004294931;0,02104106;-2,626467
"LOC105373178";"LOC105373178";-1,702987;0,9650478;-3,242389;0,00429679;0,02104651;-1,949841
"TMEM80";"TMEM80";0,2579061;6,29866;3,241688;0,004303556;0,02107233;-2,634654
"LOC105376508";"LOC105376508";0,2579061;6,29866;3,241688;0,004303556;0,02107233;-2,634654
"KCNQ4";"KCNQ4";0,2911777;4,629777;3,241432;0,00430603;0,02108078;-2,448362
"LOC105372996";"LOC105372996";-0,2711446;4,181785;-3,241341;0,004306909;0,02108142;-2,374459
"FAM220A";"FAM220A";0,2310367;5,764614;3,240769;0,004312443;0,0211012;-2,63423
"LOC100130207";"LOC100130207";0,3235375;4,89473;3,240691;0,004313194;0,0211012;-2,514038
"LRRN1";"LRRN1";0,3235375;4,89473;3,240691;0,004313194;0,0211012;-2,514038
"LOXL2";"LOXL2";-0,7916389;2,912023;-3,240442;0,004315609;0,0211027;-2,036296
"LINC01485";"LINC01485";-0,9583016;2,28809;-3,240353;0,004316471;0,0211027;-1,911083
"DSCR8";"DSCR8";-1,490407;1,129677;-3,240298;0,004317001;0,0211027;-1,953854
"MIR7845";"MIR7845";0,2523363;5,935516;3,240277;0,004317208;0,0211027;-2,639434
"LOC105377036";"LOC105377036";0,557765;3,195799;3,240273;0,004317244;0,0211027;-1,989715
"LOC105371963";"LOC105371963";0,2676161;4,517997;3,239724;0,00432257;0,02112507;-2,420355
"LOC105374250";"LOC105374250";-0,8407066;2,345293;-3,239427;0,004325454;0,0211355;-1,917611
"DDX52";"DDX52";-0,2200266;4,799293;-3,238594;0,004333547;0,02117138;-2,538187
"TMEM245";"TMEM245";0,2232762;5,399295;3,237954;0,004339771;0,02119811;-2,61242
"ZNF835";"ZNF835";-0,4162473;4,139987;-3,237439;0,004344792;0,02121516;-2,366747
"LOC105372473";"LOC105372473";-0,4162473;4,139987;-3,237439;0,004344792;0,02121516;-2,366747
"ANK3";"ANK3";-0,9455585;2,027052;-3,237364;0,004345519;0,02121516;-1,895204
"LOC105376756";"LOC105376756";0,3508617;4,818754;3,236297;0,00435594;0,02126236;-2,494533
"LINC00840";"LINC00840";-1,576519;1,290544;-3,235757;0,004361219;0,02128444;-1,916289
"LOC105378728";"LOC105378728";-0,5711773;3,059662;-3,235385;0,004364859;0,02129418;-2,060545
"FDXR";"FDXR";0,2274271;5,480976;3,235351;0,004365193;0,02129418;-2,625933
"NANOS1";"NANOS1";0,2577509;5,336157;3,235322;0,004365481;0,02129418;-2,610437
"LINC01423";"LINC01423";-1,638652;1,462143;-3,234755;0,004371034;0,02131758;-1,903234
"TMUB2";"TMUB2";0,2364849;7,038184;3,234151;0,004376963;0,02133911;-2,622035
"ATXN7L3";"ATXN7L3";0,2364849;7,038184;3,234151;0,004376963;0,02133911;-2,622035
"SGIP1";"SGIP1";-1,116963;1,879364;-3,233412;0,004384224;0,02137082;-1,900058
"LINC01056";"LINC01056";-0,611651;2,646804;-3,232918;0,004389092;0,02139085;-1,96745
"LOC101927865";"LOC101927865";-1,471682;1,645906;-3,232642;0,004391811;0,0214004;-1,901754
"FCGR2B";"FCGR2B";-0,8899442;2,415387;-3,232481;0,004393397;0,02140262;-1,930119
"LOC105373653";"LOC105373653";1,345479;1,675782;3,232442;0,004393784;0,02140262;-2,064022
"SH3RF3-AS1";"SH3RF3-AS1";-0,6890318;3,243139;-3,232108;0,004397071;0,02141493;-2,134632
"TMPRSS3";"TMPRSS3";-0,7665405;1,894639;-3,231954;0,004398589;0,02141862;-1,904049
"TTC28-AS1";"TTC28-AS1";-0,2448356;4,337867;-3,231779;0,004400314;0,02142332;-2,438501
"LOC105377005";"LOC105377005";-1,077541;2,385768;-3,231594;0,004402142;0,02142852;-1,947917
"SLC39A11";"SLC39A11";-0,4105324;3,171027;-3,231214;0,004405899;0,02144311;-2,091086
"ZCCHC12";"ZCCHC12";0,6846713;3,025225;3,2308;0,004409995;0,0214528;-1,95309
"CPNE7";"CPNE7";0,352912;4,147828;3,230798;0,004410014;0,0214528;-2,325451
"MIR6728";"MIR6728";0,4880952;4,10756;3,230782;0,004410174;0,0214528;-2,304625
"SIGLEC8";"SIGLEC8";0,4843033;5,801287;3,23003;0,004417619;0,02148447;-2,652325
"AQR";"AQR";0,2257504;6,554116;3,22997;0,004418208;0,02148447;-2,651129
"LOC105372284";"LOC105372284";0,3976009;5,352016;3,229359;0,004424274;0,02151026;-2,615681
"LOC105370956";"LOC105370956";-1,373275;1,255644;-3,228824;0,004429584;0,02153236;-1,936925
"DNAJC5G";"DNAJC5G";-0,8719713;1,637142;-3,228671;0,004431102;0,02153602;-1,92283
"PSG2";"PSG2";-1,450422;1,463352;-3,228549;0,004432315;0,02153821;-1,912292
"LOC102725180";"LOC102725180";-0,5648187;3,802802;-3,227604;0,004441722;0,0215802;-2,31785
"MORC2";"MORC2";-0,2633049;5,018282;-3,227425;0,004443506;0,02158515;-2,600272
"RABL2A";"RABL2A";-0,2562608;5,927609;-3,22718;0,004445945;0,02159328;-2,667397
"RIPK2";"RIPK2";-0,238161;4,668222;-3,227015;0,004447594;0,02159745;-2,533522
"LOC105375164";"LOC105375164";-1,881212;0,09050634;-3,226941;0,004448336;0,02159745;-2,223023
"RNF128";"RNF128";-1,501469;1,133021;-3,226814;0,004449599;0,02159986;-1,966491
"SPTY2D1-AS1";"SPTY2D1-AS1";-0,7298494;3,090421;-3,226696;0,004450775;0,02160185;-2,087137
"PKLR";"PKLR";0,2761595;7,58289;3,226308;0,004454647;0,02160659;-2,612011
"LINC00837";"LINC00837";0,6295054;2,652624;3,226276;0,004454969;0,02160659;-1,91953
"MIRLET7A3";"MIRLET7A3";-0,3518332;4,760226;-3,226165;0,004456081;0,02160659;-2,565976
"MIR4763";"MIR4763";-0,3518332;4,760226;-3,226165;0,004456081;0,02160659;-2,565976
"MIRLET7B";"MIRLET7B";-0,3518332;4,760226;-3,226165;0,004456081;0,02160659;-2,565976
"PEA15";"PEA15";0,3199122;5,223865;3,226138;0,004456349;0,02160659;-2,608797
"HLX-AS1";"HLX-AS1";-0,8816949;3,065045;-3,225727;0,004460463;0,02161538;-2,108774
"LOC105373280";"LOC105373280";-0,8816949;3,065045;-3,225727;0,004460463;0,02161538;-2,108774
