"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"DFFA";"DFFA";0,183195336128055;4,80279598060424;1,1078485309058;0,280251529741722;0,5422671485691;-5,45516202316066
"DNA2";"DNA2";-0,247980123949231;4,15159172555166;-1,10777732631579;0,280281598314292;0,5422671485691;-5,13028943391089
"TRIM11";"TRIM11";-0,114876724118631;6,14298814002002;-1,10771259248638;0,280308936424602;0,5422671485691;-5,55807211253706
"BET1L";"BET1L";0,165292178365938;6,07013682350234;1,10758634298171;0,280362259151572;0,5422671485691;-5,56147857714814
"AHCY";"AHCY";0,268438306218544;5,66256856947153;1,10758335825318;0,280363519870507;0,5422671485691;-5,53576503382269
"FGFR1OP2";"FGFR1OP2";-0,224523529828223;5,99214188234854;-1,10748205088896;0,280406313516154;0,5422671485691;-5,53810701527392
"CAPN3";"CAPN3";0,238378631376566;3,89991292834284;1,10736838720676;0,280454332301489;0,5422671485691;-5,08403385142307
"CCDC106";"CCDC106";0,327970107460525;3,60759495070124;1,10692391867222;0,280642161595847;0,542494305686508;-5,06061681504166
"UBR3";"UBR3";0,204770589642928;4,06473868294354;1,10676232640173;0,280710472041492;0,542494305686508;-5,20915916612228
"ARL14EP";"ARL14EP";0,177799569600084;4,73694812482019;1,10621623959269;0,280941410675396;0,542806552724685;-5,41768904227604
"H2AX";"H2AX";-0,303034874977465;8,23227408207435;-1,10585163273501;0,28109567884892;0,542876403049203;-5,52923678678476
"SEC23B";"SEC23B";-0,12031506214266;6,25878755232204;-1,10576304325247;0,281133171092315;0,542876403049203;-5,56619090447615
"SIRT3";"SIRT3";-0,167012435397964;4,44925642993682;-1,1056389508241;0,281185694767849;0,542876403049203;-5,34904809991893
"TMEM184B";"TMEM184B";0,206315212754766;6,21490166298542;1,10485089209983;0,281519417061187;0,543105381753315;-5,57158226685036
"POLK";"POLK";0,179691264860619;4,16825466749518;1,10482005784575;0,281532480413961;0,543105381753315;-5,23620169741601
"IFT80";"IFT80";0,181480557080895;4,13770838593973;1,10462300497421;0,2816159749609;0,543105381753315;-5,22227270686198
"TNIP2";"TNIP2";-0,117899945770211;6,85652421974244;-1,10455822806542;0,281643425934781;0,543105381753315;-5,57927750880946
"CRYAB";"CRYAB";1,06633606930059;4,42111312417435;1,10452698173854;0,28165666810957;0,543105381753315;-5,41999742104666
"BAG5";"BAG5";-0,160350835436663;5,40524958703788;-1,10437582620302;0,281720734126097;0,543105381753315;-5,49924088497371
"SCAF1";"SCAF1";0,203481467106633;6,57750753466479;1,10347329731601;0,282103483924139;0,543308248062675;-5,58085874039174
"PRPF40A";"PRPF40A";0,174255031941099;5,5919917956334;1,10342178704477;0,282125340097604;0,543308248062675;-5,5239487772174
