"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"LOC105372020";"LOC105372020";-0,35482230965336;4,96945944892594;-3,19283543818125;0,00480163316606854;0,999913468661439;-3,02268309030424
"CADM1";"CADM1";-0,407132077505231;3,66096744212473;-3,19262036345161;0,00480394583780847;0,999913468661439;-3,59271462266728
"LOC105376119";"LOC105376119";-0,489130455995122;3,80505559396974;-3,18753253138649;0,00485897285890332;0,999913468661439;-3,58876680165895
"IGLC6";"IGLC6";-0,417163694815125;4,39165211662683;-3,17599339281299;0,00498606295012683;0,999913468661439;-3,14141635617567
"LOC105372947";"LOC105372947";-0,417163694815125;4,39165211662683;-3,17599339281299;0,00498606295012683;0,999913468661439;-3,14141635617567
"IGLJ7";"IGLJ7";-0,417163694815125;4,39165211662683;-3,17599339281299;0,00498606295012683;0,999913468661439;-3,14141635617567
"IGLC7";"IGLC7";-0,417163694815125;4,39165211662683;-3,17599339281299;0,00498606295012683;0,999913468661439;-3,14141635617567
"LOC105375431";"LOC105375431";0,473361108417797;4,46568062200314;3,16185080525737;0,0051462551074433;0,999913468661439;-3,13647369455698
"MUC3A";"MUC3A";0,473361108417797;4,46568062200314;3,16185080525737;0,0051462551074433;0,999913468661439;-3,13647369455698
"ANKRD45";"ANKRD45";-0,348601927182964;5,79465028284528;-3,13486723392744;0,00546593094755863;0,999913468661439;-2,84754179531679
"LOC105378940";"LOC105378940";-0,225215075777157;5,30954964004647;-3,13122780032758;0,00551050132295075;0,999913468661439;-2,92590346153059
"AOAH-IT1";"AOAH-IT1";-0,402456770909234;4,12689412946588;-3,12851510269739;0,00554395240429916;0,999913468661439;-3,35306932843209
"LOC102503427";"LOC102503427";0,575031489337799;3,1489989327329;3,12172720158917;0,00562852462616473;0,999913468661439;-3,91709911228525
"PLA2G3";"PLA2G3";0,782579496659597;2,41734860115337;3,1090378389289;0,00579000496907577;0,999913468661439;-4,23089917275482
"LOC105371709";"LOC105371709";-0,515831006780201;6,58262408907788;-3,09643595163954;0,00595482858777529;0,999913468661439;-2,90873154450347
"LOC102724517";"LOC102724517";-0,515831006780201;6,58262408907788;-3,09643595163954;0,00595482858777529;0,999913468661439;-2,90873154450347
"NRBF2";"NRBF2";-0,386349745878196;5,49176268291592;-3,09617203728329;0,00595832871422368;0,999913468661439;-2,9231113558783
"TXLNG";"TXLNG";-0,338783959566853;4,65232331264331;-3,08774881427395;0,00607109706173021;0,999913468661439;-3,15734087776888
"TRPM7";"TRPM7";-0,619059330674137;5,31065844586465;-3,0862891693163;0,00609084822718612;0,999913468661439;-3,00028372244796
"LOC105375499";"LOC105375499";0,415911642487725;3,55270905577891;3,08561000678013;0,00610005957937946;0,999913468661439;-3,80435543160398
"LOC105373052";"LOC105373052";0,871800621195989;1,86302472494316;3,0833161146019;0,00613127138529356;0,999913468661439;-4,41543118518517
"LOC105373051";"LOC105373051";0,871800621195989;1,86302472494316;3,0833161146019;0,00613127138529356;0,999913468661439;-4,41543118518517
"LOC105372105";"LOC105372105";-0,216849157399733;5,09533319950657;-3,08239671985823;0,00614382462845741;0,999913468661439;-3,00654278507712
