"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"ATP2B1";"ATP2B1";-1,24108656336718;4,91371661026214;-6,29514507185912;2,82208862419766e-06;0,0220828434843467;4,65778015397425
"CTRL";"CTRL";0,65131739212608;5,80773298938153;5,82859563117981;8,17905152122276e-06;0,0320005390767841;3,73322270795305
"SNORA3B";"SNORA3B";1,04444128061909;7,02340874878487;5,44038900191565;2,01904004248899e-05;0,033959189186723;2,91289188116873
"GART";"GART";-0,593013327568823;6,14371214973252;-5,42338259277474;2,10128450189745e-05;0,033959189186723;2,87619918521619
"WSB1";"WSB1";-1,07921099905163;6,38927981047115;-5,35930972756791;2,44296769552354e-05;0,033959189186723;2,73642333889514
"TMEM69";"TMEM69";-0,69624997764704;5,14690190126713;-5,12651858343161;4,23587426920062e-05;0,033959189186723;2,21519384222705
"GSPT1";"GSPT1";-0,774952214962308;5,63297012679853;-5,08151230744867;4,71379739532288e-05;0,033959189186723;2,12480457149774
"BCAT1";"BCAT1";-2,10910464277526;3,0397431404492;-5,05871610542173;4,97636058911146e-05;0,033959189186723;0,864053139169979
"CNST";"CNST";-0,486417814362706;4,38438168416101;-5,0564192219863;5,00362396203852e-05;0,033959189186723;2,0153727879663
"RGS1";"RGS1";1,92514470455292;7,49041389012012;5,04380739264956;5,1560410374579e-05;0,033959189186723;2,04291995111292
"SPAG9";"SPAG9";-1,05679325868217;5,63645301938555;-4,98629031907644;5,91301858825982e-05;0,033959189186723;1,91568803602736
"WDR3";"WDR3";-0,598622606488525;4,95980029839276;-4,96874170441768;6,16566633441461e-05;0,033959189186723;1,86939149440817
"CCDC32";"CCDC32";0,437713217160598;4,61143718882498;4,95451725304695;6,3784507637413e-05;0,033959189186723;1,79882403262171
"RGCC";"RGCC";1,15618971764554;5,9079518163089;4,93846303109327;6,62754468161684e-05;0,033959189186723;1,80958972799283
"DDX39A";"DDX39A";0,89732696323682;9,23345609284042;4,90484419935068;7,18150780408027e-05;0,033959189186723;1,73138212223868
"VEZT";"VEZT";-0,5965980268002;4,55646315124404;-4,88734875866315;7,4880791840663e-05;0,033959189186723;1,67185503009026
"MFN1";"MFN1";-0,680409569440659;4,79292575315045;-4,85975674244122;7,99868002756906e-05;0,033959189186723;1,62717847706492
"PRKCI";"PRKCI";-0,908768032848537;3,92495674634136;-4,81733578656735;8,8531830646689e-05;0,033959189186723;1,29323511767497
"NBPF15";"NBPF15";-1,07385806845543;4,38047133459534;-4,78982455935993;9,45605819967078e-05;0,033959189186723;1,42251832788106
"COA7";"COA7";-0,941376100174632;3,91180772057267;-4,76093129622788;0,000101338970346697;0,033959189186723;1,15064322998556
"NCAPH2";"NCAPH2";0,739122095494314;7,73075746039622;4,7529475396875;0,00010329697464493;0,033959189186723;1,39903939662848
"NOC3L";"NOC3L";-0,538780115469671;4,66243780052146;-4,74367614187378;0,000105618709559134;0,033959189186723;1,37104204042582
"SLC41A1";"SLC41A1";-0,600373324613978;5,31166308514543;-4,74337251566484;0,000105695626944478;0,033959189186723;1,37954272826734
"ATP6V1A";"ATP6V1A";-0,610661473359075;5,21482075024542;-4,74062762789948;0,000106393555796216;0,033959189186723;1,37334936585065
"FEZ1";"FEZ1";0,726600033769349;6,80017292510271;4,73246804938204;0,000108495812098157;0,033959189186723;1,35176407656544
"SLC30A9";"SLC30A9";-0,676209654919629;5,03527038841524;-4,71001515465396;0,000114499385392179;0,0344599111805308;1,30510351644731
"NFKBIA";"NFKBIA";1,00956020128782;10,193968374045;4,67091947371016;0,000125763426887171;0,0355538353048976;1,21390861943716
"RPRD1A";"RPRD1A";-0,647347191269964;3,95190032680473;-4,66611894681993;0,000127221391506343;0,0355538353048976;1,03417166339748
"NXT1";"NXT1";0,574015141799162;6,55242988409517;4,61257772299411;0,000144683122608086;0,0355714452996196;1,08394454480009
"CDK2AP2";"CDK2AP2";0,722983649329104;7,57648703754185;4,6038562571792;0,000147747857459425;0,0355714452996196;1,06591036976088
"DGCR8";"DGCR8";0,335592570267693;6,25507335016532;4,5916073406848;0,000152162772406404;0,0355714452996196;1,03822056464212
"ILKAP";"ILKAP";0,488647008330335;7,06009335896519;4,58610462226444;0,0001541891116615;0,0355714452996196;1,02416219077525
"TRIO";"TRIO";-1,32841436585795;5,12757497166243;-4,5855865820895;0,000154381269061021;0,0355714452996196;1,03170269773554
"CTSW";"CTSW";0,941254016899771;11,1695130255586;4,5570464491751;0,000165348481737863;0,0355714452996196;0,958940013635957
"RELT";"RELT";0,739709387990183;6,04341859513555;4,55122660793328;0,000167679324841412;0,0355714452996196;0,951036300205773
"TOMM20";"TOMM20";-0,652221203985664;6,54471892921311;-4,54136662211552;0,000171703888945973;0,0355714452996196;0,92349432157336
"SRSF7";"SRSF7";0,665486622187181;8,45421566480536;4,53822852649599;0,000173005031918832;0,0355714452996196;0,925285973563335
"CFAP97";"CFAP97";-0,448119767914701;4,34662369449327;-4,516627854422;0,000182234243885024;0,0355714452996196;0,864975120252573
"LARP4";"LARP4";-0,696809569241301;4,10155285460947;-4,49892970662994;0,000190163695497035;0,0355714452996196;0,76374159243684
"NFKBIB";"NFKBIB";0,671340345193623;7,57550990253755;4,49513210782583;0,000191909833227025;0,0355714452996196;0,823233569439667
"CFL2";"CFL2";-1,4751575875355;4,14225936344689;-4,49384733399133;0,000192504211566185;0,0355714452996196;0,713129066047923
"MIDN";"MIDN";-0,963759906428152;6,4525830975424;-4,44279554507556;0,00021768072816403;0,0355714452996196;0,70396609272527
"SETD7";"SETD7";-1,94376342670287;3,64842865305197;-4,44248630176877;0,000217842896796121;0,0355714452996196;0,281992612650725
"SEC62";"SEC62";-0,519297470845067;5,17366647412865;-4,43105285987937;0,000223924520416997;0,0355714452996196;0,690286652582571
"LRRK1";"LRRK1";-2,13643519776433;2,55173656374477;-4,41966388190064;0,000230151864178623;0,0355714452996196;-0,705854536178368
"WDR45B";"WDR45B";-0,369899674542865;6,62905073633375;-4,41707361791488;0,000231592266693615;0,0355714452996196;0,644086611322241
"RAB15";"RAB15";0,803325440234093;3,88083672306499;4,41484370712593;0,000232839524136021;0,0355714452996196;0,178442549697978
"AMIGO3";"AMIGO3";0,943585049372743;4,18597957776555;4,41308549790404;0,000233827693378512;0,0355714452996196;0,355245346947547
"GZMA";"GZMA";0,939275856574673;11,5449775766831;4,41293963865943;0,000233909859609658;0,0355714452996196;0,64445360240164
"NBPF9";"NBPF9";-0,989626540385372;3,3930657043794;-4,40801082955878;0,000236703472878696;0,0355714452996196;0,100018769472266
"DNAJB11";"DNAJB11";0,375493008007347;7,96306987751281;4,4070149542436;0,000237271978792298;0,0355714452996196;0,629258959292605
"ARMC5";"ARMC5";0,539246207902487;5,19383112833405;4,40006539313954;0,000241277513646878;0,0355714452996196;0,623389189754357
"SLC25A20";"SLC25A20";0,697213169793717;6,26814566724136;4,39353417892105;0,000245103716739875;0,0355714452996196;0,596658114460898
"IPO5";"IPO5";-0,862148068435223;6,7496604377746;-4,39290236514455;0,000245477066604404;0,0355714452996196;0,591394406700269
"RASGEF1B";"RASGEF1B";1,83526999582643;5,84461451948064;4,36612893913354;0,000261833162223891;0,0369667256101443;0,546415110920367
"RAB3GAP1";"RAB3GAP1";-1,01840175845147;5,01560880618236;-4,35998857838746;0,000265735795584329;0,0369667256101443;0,534662719203766
"SEH1L";"SEH1L";-0,531719216122332;4,79426414344826;-4,35188168604328;0,000270977724295748;0,0369667256101443;0,519114421446027
"SIPA1L3";"SIPA1L3";-1,01175975674171;4,35539289474229;-4,33285383586231;0,000283691728385859;0,0369667256101443;0,461402038899439
"STX6";"STX6";-0,402100795335125;4,50726012198733;-4,32565651690636;0,000288655093965739;0,0369667256101443;0,460278671468088
"BHLHE40";"BHLHE40";1,11895684109705;10,606267901078;4,3229114795392;0,000290570935270347;0,0369667256101443;0,455520600325877
"IPO7";"IPO7";-0,867226741811893;5,92514484112323;-4,31915750198108;0,000293211575837942;0,0369667256101443;0,431186929314544
"ICAM3";"ICAM3";0,776089523414087;7,75977473022535;4,31222889076451;0,000298148596616417;0,0369667256101443;0,415879168359155
"STX12";"STX12";-0,933837167592303;5,33380485959399;-4,30996038153604;0,000299783054253363;0,0369667256101443;0,419828087463861
"RSPRY1";"RSPRY1";-0,445913938575441;4,69545317054054;-4,30642573227807;0,000302347659942394;0,0369667256101443;0,420021479180074
"KIF5B";"KIF5B";-0,557249506286454;6,6468457424698;-4,29420963156224;0,000311381503840313;0,0374855425776992;0,368853731935102
"STARD3";"STARD3";0,41985799481957;6,889806771064;4,26994411260941;0,000330135032984297;0,0380967912729728;0,314780703089025
"HIRIP3";"HIRIP3";0,751571778088495;6,52067074390285;4,26132368510375;0,000337065898376022;0,0380967912729728;0,298636671090511
"DYNC1H1";"DYNC1H1";-0,786054202675422;6,98066049587114;-4,25932964904402;0,000338689729696922;0,0380967912729728;0,293420383874727
"C11orf80";"C11orf80";0,598968442677092;4,95935839939881;4,25920467353985;0,000338791762920825;0,0380967912729728;0,316988717856671
"HMOX2";"HMOX2";0,446529767580826;6,54222769282672;4,24178540051963;0,000353318270772396;0,0380967912729728;0,252707853137304
"CTBP2";"CTBP2";0,342313131304613;5,75600677735377;4,23023047490206;0,000363296249107632;0,0380967912729728;0,238617614617233
"SWAP70";"SWAP70";-1,42363105408954;4,4606024672225;-4,22977080790929;0,000363698957476815;0,0380967912729728;0,247667042507399
"SH3BP1";"SH3BP1";0,955368856991793;7,89767356987926;4,22614145307628;0,000366894298677087;0,0380967912729728;0,22499319331531
"TYROBP";"TYROBP";0,74091460318362;9,6350668058754;4,21220466298225;0,000379427380629341;0,0380967912729728;0,211788941021742
"CCDC88A";"CCDC88A";-1,38987459730418;3,65423545121836;-4,20205838348311;0,000388820004797918;0,0380967912729728;-0,109406819123075
"NMD3";"NMD3";-0,507648711262725;5,07903864765165;-4,20118326334258;0,000389640922888394;0,0380967912729728;0,183587991804845
"FAM20B";"FAM20B";-0,373684983497499;5,26594828400003;-4,19010773210259;0,000400181322602139;0,0380967912729728;0,156608532232643
"EGLN1";"EGLN1";-0,494458702510188;4,27943916642797;-4,18859616589946;0,000401641772592303;0,0380967912729728;0,160523472288666
"TRA2B";"TRA2B";0,554431068866469;7,09677450344527;4,18074474743447;0,000409313751179638;0,0380967912729728;0,115866525269177
"CD247";"CD247";0,849524905791579;10,0627346485331;4,17873728612928;0,000411298715178405;0,0380967912729728;0,14064140739586
"CDC27";"CDC27";-0,660515809062782;5,38496156881236;-4,17809300595074;0,000411937810330542;0,0380967912729728;0,126575588082928
"CLTC";"CLTC";-0,704967332683963;6,89486647130389;-4,17247570245203;0,000417552085668574;0,0380967912729728;0,0972703774290675
"APOBEC3G";"APOBEC3G";0,747965894452147;9,30503808209711;4,17153366028559;0,000418501072396799;0,0380967912729728;0,119707821763181
"SNX25";"SNX25";-0,63832939661062;4,42633191655589;-4,17024866331409;0,000419799015070418;0,0380967912729728;0,124027922975643
"DNAJC9";"DNAJC9";0,631449279887788;7,91022784157447;4,16251840962357;0,000427692393616289;0,0380967912729728;0,0830991892955968
"CSTF3";"CSTF3";-0,490990289743253;4,4673464400437;-4,15758705934645;0,000432805032963599;0,0380967912729728;0,096410383649272
"PFKM";"PFKM";-1,56808105930626;4,4404893599954;-4,1549732483823;0,000435539624022975;0,0380967912729728;0,0806711106067599
"LAIR2";"LAIR2";0,933486970688659;5,26505017295327;4,14806929145835;0,000442845813934344;0,0380967912729728;0,0737221041528411
"ERO1A";"ERO1A";-0,402493050013089;6,03254920961339;-4,13560876586951;0,000456343246257281;0,0380967912729728;0,0182968433634612
"DUSP10";"DUSP10";1,46131881353021;6,54905347505572;4,13475556390528;0,00045728232210059;0,0380967912729728;0,0202851506667399
"EARS2";"EARS2";-0,696511911333861;3,90325022295186;-4,13032369872765;0,000462191354274802;0,0380967912729728;-0,075001779549277
"SMIM14";"SMIM14";-1,4433445977852;4,61735357766358;-4,12948062232204;0,000463131136868332;0,0380967912729728;0,0356079769191409
"NSF";"NSF";-0,538826576617966;5,12871091384926;-4,12867662465718;0,000464029133768584;0,0380967912729728;0,0223235358778826
"CD8A";"CD8A";0,758268841960953;6,68796825116785;4,12194509845066;0,000471616144388074;0,0380967912729728;-0,0144682799555635
"EHBP1";"EHBP1";-0,799331478389272;4,2169339312777;-4,11642294510377;0,00047793237408097;0,0380967912729728;-0,0123762340008868
"GRSF1";"GRSF1";-0,409535203236577;5,24863761782301;-4,115991542323;0,000478429350028835;0,0380967912729728;-0,00757990137677567
"AHCYL1";"AHCYL1";-0,467583966419948;5,99468454855648;-4,11597893816973;0,000478443877757688;0,0380967912729728;-0,0251246243528369
"FAM241A";"FAM241A";-1,12365677817742;3,35096065100237;-4,11404742073915;0,000480675379844659;0,0380967912729728;-0,390649093061798
"PSTPIP1";"PSTPIP1";0,811503011850054;7,24002485094677;4,10980924305767;0,000485608228440639;0,0380967912729728;-0,0417380849663758
"KLF11";"KLF11";0,641261153563672;5,67280288193505;4,10874062246821;0,000486859952370259;0,0380967912729728;-0,0283928140914016
"VPS35";"VPS35";-0,585244672264631;5,47791206684394;-4,09659773962508;0,000501311433884576;0,0388392274271961;-0,0557569588590683
"RHEBL1";"RHEBL1";0,827911783737497;5,72897597039934;4,09094624668649;0,000508182441425956;0,0389855647466481;-0,0683314708066742
"CD69";"CD69";1,1270236799065;9,98278396323667;4,08439153185823;0,000516269218924724;0,0392214236707375;-0,0668135977079203
"B3GNT7";"B3GNT7";0,839026354760755;5,37945495365859;4,07520288568293;0,000527821907807477;0,0393755301542739;-0,0945002966873822
"TNPO1";"TNPO1";-0,731225769892018;5,21700599480518;-4,06772016635056;0,000537419785538944;0,0393755301542739;-0,115591390324574
"PLEKHO1";"PLEKHO1";0,585576558029554;6,93638186377515;4,05889316573036;0,000548965682818685;0,0393755301542739;-0,157632317196741
"SBF2";"SBF2";-0,854122288662452;3,6899757529814;-4,05784237991683;0,000550356485764538;0,0393755301542739;-0,325305177027812
"HES6";"HES6";0,912869007073573;5,39339458944662;4,04490402389621;0,000567771839867452;0,0393755301542739;-0,159838809366404
"DYRK3";"DYRK3";-1,85642266041793;2,76108210164519;-4,0339350336979;0,000582965442642309;0,0393755301542739;-1,00373849541054
"FAM98A";"FAM98A";-0,946032430707338;5,33059304389372;-4,03082455425588;0,000587347089228467;0,0393755301542739;-0,19930339300302
"SMPD4BP";"SMPD4BP";0,568462423415559;6,4132450858957;4,03064888376664;0,000587595527078378;0,0393755301542739;-0,217807517169782
"DARS1";"DARS1";-0,446321752291076;6,34479146362879;-4,02731618874668;0,000592328577287258;0,0393755301542739;-0,228481738192195
"LYPLA2";"LYPLA2";0,441390729769161;7,1700468297666;4,02607056622138;0,000594107319515643;0,0393755301542739;-0,229762358550115
"TENT5C";"TENT5C";1,4617076629365;5,96499680386654;4,02486862502308;0,00059582872472453;0,0393755301542739;-0,21531220994726
"CHAMP1";"CHAMP1";-0,601014248479015;5,06725249431722;-4,02358080675883;0,000597678631022457;0,0393755301542739;-0,20859824878049
"ORMDL3";"ORMDL3";0,709879824884546;7,65789063876132;4,01673645511786;0,000607606642517565;0,0393755301542739;-0,244599990035609
"RPE";"RPE";-0,674950703062799;3,73695072220153;-4,01364993566031;0,000612137289060753;0,0393755301542739;-0,378136994270095
"ZNF768";"ZNF768";-0,885374771543096;4,99398256686902;-4,0125723559603;0,000613726952489851;0,0393755301542739;-0,230596779719356
"LINC00852";"LINC00852";0,716925761274119;4,20973205098847;4,01078312839387;0,000616375527749098;0,0393755301542739;-0,328132958761449
"ITSN1";"ITSN1";-1,70271659556026;2,88417490898952;-4,0092178392993;0,0006187019336018;0,0393755301542739;-0,930033803940439
"MCRS1";"MCRS1";0,364670665893309;7,19629178732325;4,00791115055595;0,000620650684232166;0,0393755301542739;-0,270475394094088
"ATP2A3";"ATP2A3";0,926183343316934;7,85037917719226;4,00650008335747;0,000622761959499753;0,0393755301542739;-0,265092926250698
"MARCHF5";"MARCHF5";-0,689304795217617;4,62553241813942;-4,0029580202263;0,000628093216236257;0,0393755301542739;-0,241167204796413
"RIMOC1";"RIMOC1";-0,910554629490432;3,58920513043268;-3,99412909226202;0,000641580312314386;0,0393755301542739;-0,530466164412905
"FSD1";"FSD1";0,666110328539402;4,71491838119558;3,99081998994627;0,00064670918417645;0,0393755301542739;-0,263672303094456
"RNF167";"RNF167";0,643424934576989;8,2336530988538;3,98513607162771;0,0006556141929055;0,0393755301542739;-0,306597880084145
"GNLY";"GNLY";0,648186671461279;12,6744110736495;3,98470229476738;0,000656298778701228;0,0393755301542739;-0,278462305016657
"AK4";"AK4";-2,32572062875439;3,08125576778094;-3,9841063485415;0,000657240459074656;0,0393755301542739;-0,901341724336593
"CAPRIN1";"CAPRIN1";-0,684204967242146;6,5548909881695;-3,98030444112455;0,000663279721786066;0,0393755301542739;-0,333905554016262
"PPP1CA";"PPP1CA";0,499696385654328;9,31619210441263;3,97942605829893;0,000664682845092353;0,0393755301542739;-0,302686562817088
"RAD9A";"RAD9A";0,490539743621116;6,3796209269282;3,97567497950253;0,000670708079502198;0,0393755301542739;-0,340241463578298
"PPP1R7";"PPP1R7";0,366687706614924;6,33856466438014;3,97447260887931;0,000672650875824264;0,0393755301542739;-0,344289504671534
"SIRT2";"SIRT2";0,625558497262695;7,27943098286289;3,97434265253126;0,000672861194644241;0,0393755301542739;-0,344360197694662
"NABP1";"NABP1";-0,778468395954619;4,60171945142158;-3,97337649222123;0,000674426860628554;0,0393755301542739;-0,302622486851062
"FLT3LG";"FLT3LG";0,451901537282266;7,00297683716669;3,96949360622459;0,000680755697166257;0,0393755301542739;-0,358032705080324
"PTPN6";"PTPN6";0,75791929826878;7,70894640583346;3,96519026059978;0,000687838840116015;0,0393755301542739;-0,359865447772881
"NKG7";"NKG7";0,96277072961148;12,118190409688;3,9634208334056;0,000690772456956203;0,0393755301542739;-0,321526118099385
"GIT1";"GIT1";0,372958111387197;6,69726146676269;3,96123220486181;0,000694418295372498;0,0393755301542739;-0,376781702789138
"KNSTRN";"KNSTRN";-1,27370466413831;5,1609098315581;-3,95165319038269;0,000710601417024183;0,0398692728763669;-0,37053006392062
"IER5";"IER5";0,593903562010688;7,86443504062889;3,94772544709369;0,00071734491031612;0,0398692728763669;-0,395798478868169
"YJU2";"YJU2";0,584708663625923;6,72207280870786;3,94710776030078;0,000718411178986291;0,0398692728763669;-0,407223351369146
"HSD17B12";"HSD17B12";-0,4199767213269;5,71205625662617;-3,93644761309811;0,000737063062719593;0,0406163272238085;-0,41614040712335
"RGS16";"RGS16";1,79844787093916;5,9405937264808;3,9263589799921;0,000755157675158223;0,0413224392175741;-0,428779088745508
"LIG1";"LIG1";0,741269676233546;7,65614409901593;3,91045026709643;0,000784591116359635;0,0414458889417027;-0,482177424837062
"FAM83G";"FAM83G";-0,962259627036422;3,90690952475868;-3,90791406380195;0,000789387569273622;0,0414458889417027;-0,50311015154353
"CAMK2D";"CAMK2D";-1,09952621239834;4,76313912932875;-3,90590244900336;0,000793212609939401;0,0414458889417027;-0,452676574930899
"RGS2";"RGS2";0,903886059261252;6,15300078239787;3,90479876128937;0,000795319056601761;0,0414458889417027;-0,492668213243824
"DLAT";"DLAT";-0,401981554679366;4,82131685657446;-3,90394908201668;0,000796944495919138;0,0414458889417027;-0,463458982432775
"STX8";"STX8";0,486127665548175;6,41982303896697;3,90350483382533;0,000797795656247913;0,0414458889417027;-0,502013683309607
"KANSL2";"KANSL2";0,607030740447116;6,22050500508176;3,90338266471904;0,000798029885094712;0,0414458889417027;-0,499016627182677
"VPS37B";"VPS37B";0,573492223262131;6,40303051681052;3,90105369946533;0,00080250817000142;0,0414458889417027;-0,507469673973815
"CNPPD1";"CNPPD1";0,353580116681311;6,82694926226451;3,89785459018975;0,000808700305130668;0,0414458889417027;-0,518484789213724
"ESS2";"ESS2";0,405348307548977;4,9358170862903;3,89699114556103;0,000810379681543835;0,0414458889417027;-0,475904012373417
"UBALD2";"UBALD2";0,626709275138149;8,80511365088058;3,89046556522512;0,000823184154576117;0,0418273766854423;-0,505340899525836
"ADGRG5";"ADGRG5";1,27152947837128;5,76117799045358;3,88125393699501;0,000841601508902406;0,042487301981686;-0,528228473716945
"CAMK1";"CAMK1";0,533336112808555;6,31644140668099;3,87440996608353;0,000855549158403928;0,0429145651571201;-0,563361574714654
"PCNA";"PCNA";0,818578107014837;9,95052257652824;3,87031063689517;0,000864012894400806;0,0430630630489574;-0,534536368888578
"DUS1L";"DUS1L";0,445725679471647;7,61298421975344;3,86672017952533;0,000871494154101235;0,0431610237711529;-0,58017066970169
"IL12RB1";"IL12RB1";0,624549102067295;6,15820874890555;3,85940446944937;0,000886936860510813;0,0435264177806739;-0,594360194485252
"RCOR1";"RCOR1";-0,440370355953379;4,2825542194005;-3,85796976380604;0,00088999704088279;0,0435264177806739;-0,545791222541542
"BMPR1A";"BMPR1A";-0,816014137772295;3,76760987617106;-3,85275934379019;0,000901198981149417;0,0438005094875415;-0,680183238921057
"NAA25";"NAA25";-0,531026394131723;4,47349598177313;-3,84836202242086;0,000910761486109594;0,0438208170977187;-0,569063390784152
"MAZ";"MAZ";0,54258604476218;8,65189288612807;3,8450461783752;0,000918038627947307;0,0438208170977187;-0,609059372414055
"RAB10";"RAB10";-0,540535590191002;6,49434346666093;-3,84487442876242;0,000918417125115127;0,0438208170977187;-0,636539635237531
"USP39";"USP39";0,321414229616194;6,74398347691663;3,84121467080894;0,000926519255805377;0,0439394737980429;-0,644900324023382
"LACC1";"LACC1";-0,763128518005216;3,65175208117313;-3,83240829488976;0,000946306579714529;0,0446075240136517;-0,810610180934191
"CABLES2";"CABLES2";0,615499242883179;5,43608069197129;3,82722914222035;0,000958138690049414;0,044651752221871;-0,642276727947444
"ACSL1";"ACSL1";-0,648822376843898;4,63371106779794;-3,82341599453218;0,000966943622938895;0,044651752221871;-0,629536107128926
"C16orf91";"C16orf91";0,630187226348835;6,04534515266851;3,81566835438159;0,000985081249185394;0,044651752221871;-0,688015517463522
"PARVG";"PARVG";0,732514252124132;6,18711833826848;3,81393386718374;0,000989187701884554;0,044651752221871;-0,693634752223418
"TMEM265";"TMEM265";0,692476131260428;5,20552115659108;3,81303328392481;0,00099132654146878;0,044651752221871;-0,665658896758319
"AUP1";"AUP1";0,3295147127821;8,40674457509483;3,8128179482462;0,000991838630748235;0,044651752221871;-0,684278286728006
"SLC25A4";"SLC25A4";-0,82624418729818;3,78502976022357;-3,81196894253372;0,000993860202605609;0,044651752221871;-0,715730955738882
"GPS2";"GPS2";0,547227881434179;8,29981842585557;3,80246187748925;0,00101677801640319;0,044651752221871;-0,710362569982228
"PIP5K1A";"PIP5K1A";-0,409908262588393;6,05681291987157;-3,8011840612536;0,00101989794795627;0,044651752221871;-0,726117482258416
"ITGA6";"ITGA6";-0,8372558623963;4,22662319201448;-3,80019237775578;0,00102232578342029;0,044651752221871;-0,67389357278205
"ERG28";"ERG28";0,491359088265199;6,19654125301198;3,79804242750269;0,00102760894432882;0,044651752221871;-0,73197473776826
"SLC35F5";"SLC35F5";-0,740672329262392;4,00258365544447;-3,79789338843199;0,00102797618409411;0,044651752221871;-0,706962144383327
"URB1";"URB1";-0,477719939428618;3,93390163936853;-3,79688399946729;0,00103046679046782;0,044651752221871;-0,7125532152407
"PRR14";"PRR14";0,450367836792661;7,27985448372624;3,79665908415077;0,00103102256856746;0,044651752221871;-0,74003173377175
"TESC";"TESC";1,01997068851781;6,21332569929882;3,7959247347572;0,00103283925267203;0,044651752221871;-0,729819450533692
"DYNC1LI2";"DYNC1LI2";-0,451666632186286;6,48068734929936;-3,78899023940597;0,00105015124108679;0,0450623361417771;-0,761116271114396
"IFT57";"IFT57";-1,11411056439874;4,36872785467487;-3,78752175479904;0,00105385399539236;0,0450623361417771;-0,694938693100033
"COMMD7";"COMMD7";0,419246362656994;7,20701916192646;3,78451557926639;0,00106147434369125;0,0451415040183915;-0,76820934932223
"HCST";"HCST";0,809270086905778;9,30405832222996;3,77245272422574;0,00109260456788134;0,04584053026241;-0,757318342576867
"SCAMP2";"SCAMP2";0,381526686598316;7,52423513657905;3,77132939873102;0,00109554905473805;0,04584053026241;-0,792255860932177
"IARS2";"IARS2";-0,510141973467933;6,44672679762627;-3,76548444250407;0,00111099710843937;0,04584053026241;-0,812651350681112
"SLC5A6";"SLC5A6";0,549652803512123;5,40606458623327;3,76406384124935;0,00111478414054527;0,04584053026241;-0,782384745870345
"OLA1";"OLA1";-0,542985406166902;5,43775861139569;-3,76344326968932;0,0011164424606612;0,04584053026241;-0,79106417717799
"MT1F";"MT1F";0,708991869893505;4,9555583711422;3,76191880851858;0,00112052655990412;0,04584053026241;-0,766421275369103
"DCXR";"DCXR";0,554097466977156;7,546849502271;3,75865875762505;0,0011293100203567;0,04584053026241;-0,820212940039831
"CIDEB";"CIDEB";0,616155419851566;5,88387310174551;3,75827931056722;0,00113033676604774;0,04584053026241;-0,809284939143124
"CHMP4A";"CHMP4A";0,520134878535522;7,468434679418;3,75417823759593;0,00114149292070674;0,04584053026241;-0,831653758750485
"CSRNP1";"CSRNP1";0,763571957494634;7,52142505361504;3,75333007558749;0,0011438137253907;0,04584053026241;-0,831683773696001
"RRAGC";"RRAGC";-0,646472982835658;5,72257000318198;-3,75108493348479;0,00114997959158512;0,04584053026241;-0,828020829818265
"TNFRSF1B";"TNFRSF1B";0,578361014866994;8,22159467160865;3,74986121291178;0,00115335413576026;0,04584053026241;-0,828034003606109
"EIF4E";"EIF4E";-0,453621587973407;4,45099435172073;-3,74609494513772;0,00116380157348949;0,04584053026241;-0,789774378558318
"TOR3A";"TOR3A";0,522074289760539;6,94893822524003;3,74599310577657;0,00116408536574442;0,04584053026241;-0,855098090161608
"GBE1";"GBE1";-1,63966224129042;5,71453463912216;-3,74538379832809;0,00116578473127407;0,04584053026241;-0,837191313025676
"DNMBP";"DNMBP";-0,810269378824206;4,00096971815695;-3,73961742632094;0,00118198909289337;0,0462453232594532;-0,802740831447371
"INO80E";"INO80E";0,289747363508905;6,5073653175305;3,73652924018324;0,0011907586716085;0,0463566497777937;-0,876178402213145
"DCAF6";"DCAF6";-0,699404387448493;5,35985545919241;-3,72599891871802;0,00122114793294647;0,0471249943295303;-0,872925478571121
"LRRC45";"LRRC45";0,708123718744476;6,2096810583852;3,71903952552654;0,00124165109866054;0,0471249943295303;-0,904278737196702
"FRG1";"FRG1";0,31954316517813;6,95476681417957;3,71882378368516;0,0012422921026773;0,0471249943295303;-0,916196945914105
"CALM1";"CALM1";0,450334164712649;8,55807080807208;3,7178581075982;0,00124516529073268;0,0471249943295303;-0,891398680936605
"LSS";"LSS";-0,552847587827406;5,54516409062357;-3,71759216184719;0,0012459577143289;0,0471249943295303;-0,896270626515653
"L3MBTL2";"L3MBTL2";0,376548514824092;6,13284763594047;3,71622294114866;0,00125004539370058;0,0471249943295303;-0,913329003368435
"APOBR";"APOBR";0,731100979676954;7,25436170364385;3,71301175289935;0,00125968411718576;0,0471249943295303;-0,925366728804903
"FCGR3A";"FCGR3A";0,667514025768886;9,14258598717933;3,71222404197585;0,00126205970277174;0,0471249943295303;-0,892750950081843
"SAV1";"SAV1";-0,945438304112678;4,03880455021806;-3,70820682257194;0,00127424384609461;0,0471249943295303;-0,874258624563685
"TUBA4A";"TUBA4A";0,670635740718476;7,10948006692524;3,70770098916434;0,00127578623761702;0,0471249943295303;-0,939032450568568
"CCL3";"CCL3";1,04342659390478;12,668779053675;3,70720744605605;0,00127729293005852;0,0471249943295303;-0,863814348823997
"RNASEH2C";"RNASEH2C";0,401786158940557;6,1137167193856;3,70542031073261;0,00128276342392204;0,0471249943295303;-0,934371815466676
